Bowler,Runs,PitchX,PitchY
D Paterson,1,5.0483788,-0.2435939
DY Pennington,0,6.7862654,-0.4704257
DY Pennington,1,8.2269142,-0.3837338
DY Pennington,0,8.3551512,-0.4375278
DY Pennington,0,9.8325767,-0.4889547
D Paterson,0,6.953288,-0.0990835
DY Pennington,4,10.159502,-0.5790037
DY Pennington,4,8.479851,-0.534792
LW James,0,6.3749053,0.1771531
LW James,0,7.9178004,-0.6054575
LW James,0,6.0577909,-0.6217529
D Paterson,0,6.5121332,-0.2618096
D Paterson,0,6.3991637,-0.9637028
D Paterson,0,5.5268451,-0.2557463
DY Pennington,0,4.2523269,-0.3018237
DY Pennington,0,3.2918443,-0.3932658
DY Pennington,0,10.9784813,-0.5288027
DY Pennington,0,8.902033,-0.6461876
D Paterson,0,2.4616596,-0.5518488
D Paterson,0,5.0365418,-0.225628
D Paterson,0,4.3805747,-0.5618246
DY Pennington,0,8.6972317,-0.4172928
DY Pennington,0,9.2395411,-0.3840129
DY Pennington,0,6.4425094,-0.6055428
D Paterson,0,6.6874178,-0.2542097
D Paterson,0,6.3466475,-0.2895538
D Paterson,0,6.1643163,-0.4415583
D Paterson,0,5.5518428,-0.2047125
DY Pennington,0,7.7973428,-0.4180561
D Paterson,1,7.5027806,-0.3734821
D Paterson,0,5.0511298,0.049381
D Paterson,0,5.5825349,-0.1900356
D Paterson,0,3.2994019,-0.1640068
DY Pennington,0,4.8779845,-0.2261402
DY Pennington,0,5.8559481,-0.3412931
D Paterson,0,6.1508754,-0.4257258
D Paterson,1,6.4356932,-0.1989789
D Paterson,0,5.1529365,-0.2381498
DY Pennington,1,11.9195152,-0.4165822
DY Pennington,1,7.276487,-0.381011
DY Pennington,0,5.8315591,-0.5278681
DY Pennington,0,8.611792,-0.2869134
LW James,0,7.2285359,-0.5889816
OP Stone,0,5.7771505,-0.3041282
OP Stone,0,7.7780037,-0.3705938
LW James,0,5.0082298,0.4305194
LW James,0,6.8338384,-0.3005994
OP Stone,0,8.0453165,-0.2436534
OP Stone,0,6.1431243,-0.405438
LW James,2,4.739905,0.0627029
LW James,3,4.073431,-0.6768489
OP Stone,0,7.7556041,-0.2659607
OP Stone,0,6.559184,-0.2288372
OP Stone,0,7.4782517,-0.2804441
LW James,1,6.4802706,-0.3476137
LW James,0,6.6126938,0.3151957
OP Stone,0,5.5734931,-0.4213865
D Paterson,0,6.6163288,0.1435058
D Paterson,0,6.4220823,-0.2022711
DY Pennington,0,6.440184,-0.5322753
D Paterson,0,5.654159,0.1508797
D Paterson,0,6.123421,0.0271085
D Paterson,0,6.1508764,-0.3520773
D Paterson,4,4.6323264,-0.0226701
D Paterson,0,5.1244886,0.110124
D Paterson,1,6.6332257,-0.100419
D Paterson,0,5.6280732,-0.41692
D Paterson,0,4.8183701,-0.0764054
D Paterson,0,6.6276225,-0.2199966
CG Harrison,0,3.03795,-0.0283759
CG Harrison,0,3.5679211,0.0916001
CG Harrison,0,3.7066313,0.0883122
CG Harrison,0,6.3929446,0.0731998
CG Harrison,0,4.5669413,0.0915336
CG Harrison,0,2.5038569,0.2205195
CG Harrison,0,5.643644,0.2352342
CG Harrison,0,4.6263024,-0.1295398
CG Harrison,1,5.7032636,0.005317
CG Harrison,4,3.1779584,0.6727451
CG Harrison,0,3.6343439,0.2613237
CG Harrison,0,1.0193365,0.2333192
CG Harrison,1,2.7861659,0.613584
CG Harrison,0,2.7117713,0.6601704
CG Harrison,0,5.2202743,0.657241
CG Harrison,4,3.482996,0.1788116
CG Harrison,0,3.2550748,0.5603399
CG Harrison,4,4.2518544,0.3110821
CG Harrison,6,3.4630693,0.3514243
CG Harrison,0,2.2843447,0.8089975
CG Harrison,0,4.5125002,0.6625171
CG Harrison,2,4.9176003,-0.0459762
Muhammad Abbas,0,9.3251415,-0.0008531
Muhammad Abbas,0,6.76476,0.1005357
Muhammad Abbas,0,6.5310508,-0.0217094
Muhammad Abbas,0,5.2592573,0.1839256
Muhammad Abbas,0,6.2460691,-0.0294158
Muhammad Abbas,0,7.4213083,0.0757816
Muhammad Abbas,0,8.2370108,-0.1043021
Muhammad Abbas,0,5.1149381,0.0395341
Muhammad Abbas,4,6.3007287,-0.2418642
Muhammad Abbas,0,6.7407152,-0.1102198
Muhammad Abbas,0,10.0576092,-0.1065944
Muhammad Abbas,0,5.4193743,0.1752717
Muhammad Abbas,0,7.38041,-0.044451
Muhammad Abbas,0,5.9147702,-0.1849112
Muhammad Abbas,0,6.2267979,0.4515663
Muhammad Abbas,0,7.5652276,0.7144649
Muhammad Abbas,0,6.9925372,0.555798
Muhammad Abbas,0,7.2039074,0.5460998
Muhammad Abbas,0,6.9443998,0.4915189
KJ Abbott,0,6.2154231,-0.4544033
KJ Abbott,2,5.1234271,-0.2851757
KHD Barker,0,6.6017638,-0.3474389
KHD Barker,0,6.381892,-0.5423258
KJ Abbott,0,6.5630548,0.5160878
KJ Abbott,0,5.7458549,0.4745254
KJ Abbott,0,5.7956098,0.3422703
KJ Abbott,4,7.3244452,0.5293541
KJ Abbott,0,7.299473,0.4983416
KHD Barker,0,6.848392,-0.4819157
KHD Barker,0,6.1146172,-0.2603477
KHD Barker,2,4.2408029,0.0903894
KHD Barker,0,6.0460125,-0.076979
KJ Abbott,0,3.8135501,0.3635228
KJ Abbott,0,4.1775826,0.360034
KJ Abbott,0,5.6852289,-0.2590074
KJ Abbott,0,7.0979565,-0.3551447
KJ Abbott,0,6.4368233,-0.4234377
KHD Barker,0,7.8105755,-0.5831133
KHD Barker,0,6.7084531,-0.5661337
KHD Barker,0,4.9579703,-0.5878741
KHD Barker,0,4.5984816,-0.4410387
KHD Barker,1,8.3301474,-0.5165191
KHD Barker,0,7.623815,-0.2285692
JK Fuller,0,6.4552928,-0.2849823
KJ Abbott,0,5.470957,-0.3849604
KJ Abbott,4,6.0619742,-0.5326629
KJ Abbott,0,6.9218154,-0.3187702
JK Fuller,0,5.0426716,-0.5908219
JK Fuller,0,4.7581179,-0.4554903
Muhammad Abbas,0,6.3763564,-0.5500336
Muhammad Abbas,0,5.7310861,-0.3779715
Muhammad Abbas,0,5.8244856,-0.1344266
Muhammad Abbas,0,5.634248,-0.0861786
Muhammad Abbas,4,4.9796268,-0.4467519
JK Fuller,1,9.6096441,-0.348913
Muhammad Abbas,0,6.5113688,-0.36202
Muhammad Abbas,0,6.2518068,-0.4930221
Muhammad Abbas,0,7.0079735,-0.3426833
Muhammad Abbas,0,8.5914531,-0.5394495
JK Fuller,0,6.2839417,-0.2933735
JK Fuller,0,5.3870775,-0.2752207
Muhammad Abbas,0,7.474612,-0.3816144
Muhammad Abbas,0,7.1074119,-0.5662929
Muhammad Abbas,0,5.0656826,-0.2520411
JK Fuller,1,3.4235793,-0.1864604
JK Fuller,2,4.4235684,-0.4683487
JK Fuller,1,10.106707,-0.7485739
JK Fuller,2,6.2790314,-0.4690221
JK Fuller,2,3.4067534,-0.3067044
Muhammad Abbas,0,6.6940958,-0.1103945
Muhammad Abbas,0,6.928061,-0.2607908
Muhammad Abbas,0,5.9874903,-0.4803637
Muhammad Abbas,0,5.7146213,-0.3839871
JK Fuller,6,10.6192998,-0.5469402
JK Fuller,0,7.84982,-0.3992361
JK Fuller,0,5.2870843,-0.3847957
Muhammad Abbas,1,7.4686449,-0.6706773
Muhammad Abbas,0,6.491937,-0.2340994
Muhammad Abbas,0,6.9091444,-0.4871081
Muhammad Abbas,1,6.3798883,-0.5207016
Muhammad Abbas,0,10.9838754,-0.5693197
Muhammad Abbas,0,12.8781176,-0.7659091
Muhammad Abbas,0,7.9661542,-0.5740121
LA Dawson,1,5.7951717,0.0135307
LA Dawson,0,3.6898389,-0.0123359
LA Dawson,0,4.8445274,-0.1044328
KJ Abbott,0,7.0763172,-0.4611709
KJ Abbott,1,8.1635761,-0.5210077
KJ Abbott,4,5.0595487,-0.5325065
LA Dawson,4,4.7648545,-0.0303897
LA Dawson,0,4.8492081,-0.1625313
LA Dawson,0,3.9241188,-0.0758579
LA Dawson,0,4.2201206,-0.3263708
LA Dawson,1,3.9762987,-0.345371
LA Dawson,0,3.8412887,-0.1195341
LA Dawson,0,4.6011494,-0.1811892
LA Dawson,1,3.0913747,-0.1703806
KJ Abbott,0,6.4037525,-0.4070061
KHD Barker,0,6.2679148,-0.3907805
KHD Barker,4,6.3228759,0.2037454
KHD Barker,1,7.8595255,-0.2232269
KHD Barker,0,3.7078909,-0.0525975
KHD Barker,1,3.8358357,0.0316699
KHD Barker,1,5.9373338,0.2584047
KHD Barker,0,6.7737416,-0.0524807
KHD Barker,0,6.6768548,0.0020344
KHD Barker,1,5.8517292,0.1302639
KHD Barker,0,5.6727802,0.0397633
KHD Barker,0,5.8677796,0.043773
Muhammad Abbas,0,6.9849365,-0.2231889
Muhammad Abbas,0,6.7835959,-0.4740086
Muhammad Abbas,0,6.0182229,-0.5985928
Muhammad Abbas,0,6.2518974,-0.4610158
Muhammad Abbas,1,7.1170199,-0.4886503
Muhammad Abbas,0,6.2636646,-0.4668911
Muhammad Abbas,0,11.8359304,-0.6294141
Muhammad Abbas,0,5.7228879,-0.2867685
KHD Barker,0,6.8219743,-0.2377421
KHD Barker,0,6.3075004,-0.1080005
KHD Barker,0,3.9856418,-0.2235557
KHD Barker,0,5.710782,0.0535303
KHD Barker,0,5.1604311,-0.1742961
Muhammad Abbas,0,5.8499634,-0.4715195
Muhammad Abbas,0,6.9239439,-0.7531841
Muhammad Abbas,0,7.7730631,-0.6396287
Muhammad Abbas,0,4.9544489,-0.5268481
Muhammad Abbas,1,7.4982664,-0.5291618
KHD Barker,0,6.4674543,-0.0739576
KHD Barker,1,7.508931,0.0333089
KHD Barker,0,6.4695143,-0.1951332
KHD Barker,0,6.0942791,0.1058544
Muhammad Abbas,4,4.6094224,-0.0361584
Muhammad Abbas,0,6.7034762,-0.4450528
Muhammad Abbas,0,6.2690106,-0.3470151
Muhammad Abbas,0,12.5801158,-0.6553772
Muhammad Abbas,1,6.7131786,-0.8086813
KHD Barker,0,4.5875327,-0.296163
KHD Barker,0,7.6094519,-0.5397164
KHD Barker,0,11.4847223,-0.2237009
KHD Barker,1,10.293482,-0.408374
KJ Abbott,1,6.243235,-0.4239015
KJ Abbott,0,6.7657816,-0.6384368
KJ Abbott,1,5.801792,-0.5428609
KJ Abbott,0,7.8646137,-0.5908865
KJ Abbott,0,6.4534517,-0.4684094
KJ Abbott,0,6.7723029,-0.5320103
LA Dawson,0,3.5543607,-0.0374193
LA Dawson,1,5.7187036,-0.3492123
LA Dawson,0,5.8043277,-0.1143585
LA Dawson,0,4.5633631,-0.0444643
LA Dawson,0,4.2843727,-0.1053986
LA Dawson,0,4.7962958,-0.0577411
KJ Abbott,0,5.9201423,-0.5784247
KJ Abbott,0,5.7014541,-0.5274825
KJ Abbott,0,6.6015561,-0.3850054
KJ Abbott,0,11.9602931,-0.5623273
KJ Abbott,2,6.2878307,-0.4058657
KJ Abbott,1,4.3663956,-0.1646293
LA Dawson,0,4.779918,-0.0988952
LA Dawson,0,3.2564135,-0.3004993
LA Dawson,1,3.2109015,-0.0477555
LA Dawson,1,5.1666865,-0.3347941
FS Organ,0,3.837639,-0.6122422
FS Organ,0,4.7514881,-0.5890078
FS Organ,1,5.2002753,-0.4739958
FS Organ,1,2.8648619,-0.7153566
FS Organ,0,4.763062,-0.5666524
FS Organ,0,3.0240103,-0.6987849
LA Dawson,1,5.3046651,-0.2269527
LA Dawson,0,5.0924426,-0.1653939
LA Dawson,0,4.4352722,-0.1244284
LA Dawson,0,4.260343,-0.2238176
LA Dawson,0,4.1601267,-0.0508951
FS Organ,0,3.7636181,-0.7244009
FS Organ,0,2.6794553,-0.6167133
FS Organ,0,4.8096007,-0.6447295
LA Dawson,2,4.9877844,-0.3205607
LA Dawson,0,4.2274017,-0.2044807
LA Dawson,0,4.2260017,-0.3036771
LA Dawson,0,2.8854195,-0.0972206
LA Dawson,2,3.1925831,0.0658126
LA Dawson,0,4.2695273,-0.2493595
FS Organ,0,2.0822818,-0.9086232
FS Organ,0,4.1023419,-0.4033263
FS Organ,0,3.8863687,-0.4702664
FS Organ,0,5.1426484,-0.2929855
LA Dawson,0,3.5548511,-0.2199387
LA Dawson,0,3.2985875,-0.2187092
FS Organ,0,2.9385861,-0.6287064
FS Organ,0,4.7393053,-0.5952705
LA Dawson,0,3.6875051,-0.2153373
LA Dawson,2,2.8774657,0.1840507
LA Dawson,0,4.2351992,-0.0165404
LA Dawson,0,5.0921996,-0.2623187
FS Organ,0,2.5451151,-0.4996896
FS Organ,0,3.9945123,-0.3620677
FS Organ,4,2.6609813,-0.4319031
FS Organ,0,5.1656073,-0.5807305
LA Dawson,1,5.0991633,-0.186591
LA Dawson,0,3.8417797,-0.1544117
LA Dawson,0,3.2281824,-0.1399243
FS Organ,0,3.9899548,-0.5284328
LA Dawson,0,4.6690824,-0.160103
LA Dawson,1,4.3532304,-0.2484651
LA Dawson,0,5.9088638,-0.0683764
LA Dawson,0,4.15153,-0.1849828
LA Dawson,0,7.9233843,-0.2059929
LA Dawson,0,5.2960574,-0.2291152
LA Dawson,1,3.6643794,-0.1101573
LA Dawson,0,3.1483031,0.1472895
LA Dawson,0,5.2472124,-0.4418335
FS Organ,4,3.096776,-0.4790419
LA Dawson,0,6.4598582,-0.2121282
LA Dawson,0,5.2787285,-0.4362077
LA Dawson,0,5.6149941,-0.0565256
LA Dawson,0,4.943874,-0.1364329
LA Dawson,0,4.8845588,-0.1985476
LA Dawson,0,5.6166614,-0.4222706
LA Dawson,0,4.0928657,-0.4215338
LA Dawson,0,4.8772469,-0.0537942
LA Dawson,0,2.8772066,-0.0283646
LA Dawson,0,4.2009818,0.0045326
LA Dawson,0,4.3448388,-0.263297
LA Dawson,0,4.0911975,0.5101931
OP Stone,0,7.7797167,-0.0482716
OP Stone,0,6.4899436,-0.1768413
OP Stone,0,8.1262269,0.0147594
OP Stone,0,6.2606002,0.0570042
DY Pennington,0,9.5391201,-0.2372559
DY Pennington,0,6.6319655,-0.4046648
DY Pennington,0,7.0656579,-0.0681272
DY Pennington,0,8.199275,-0.3232598
DY Pennington,1,7.5658786,-0.2144419
DY Pennington,0,6.5647133,0.0071509
DY Pennington,0,7.0176387,-0.278417
DY Pennington,0,8.5143435,-0.7567168
LW James,0,4.8387806,-0.464175
LW James,4,7.7343057,-0.8764192
LW James,0,8.5910628,-0.9981506
LW James,0,7.5094079,-0.5934509
LW James,0,6.3110525,-0.4972512
LW James,1,6.8526144,-0.2713534
LW James,0,8.2634287,-0.6367506
LW James,0,2.7141315,-0.1064549
LW James,0,6.3365333,-0.2436735
LW James,0,5.6169511,-0.3187097
LW James,0,3.5695792,-0.1473234
LW James,0,6.7654477,-0.466993
LW James,2,5.4671214,0.114811
LW James,0,6.1692486,-0.5217255
LW James,1,5.2116328,-0.2376988
LW James,0,6.0169151,-0.339012
LW James,0,3.3165692,-0.3857156
DY Pennington,0,4.7419651,-0.331658
DY Pennington,1,11.0629046,-0.2172637
DY Pennington,1,8.0241469,-0.5744407
DY Pennington,1,4.5861796,-0.3274216
DY Pennington,4,12.3384459,-0.4338536
CG Harrison,0,3.0844486,0.165904
DY Pennington,0,5.5475509,-0.5822558
DY Pennington,0,10.9844056,-0.8703579
DY Pennington,0,9.2792081,-0.422506
D Paterson,0,5.6336922,-0.3083397
D Paterson,0,6.5337863,-0.5384251
D Paterson,0,6.6402461,-0.4291708
DY Pennington,0,9.3997731,-0.6746967
D Paterson,0,5.2335954,-0.2827979
D Paterson,0,5.9955949,-0.1836949
D Paterson,0,5.6810976,-0.2791946
D Paterson,0,5.2803646,-0.2592121
DY Pennington,0,11.2877283,-0.4166761
D Paterson,1,5.7127463,-0.1273663
D Paterson,0,10.7868717,-0.7178578
D Paterson,0,8.1335588,-0.3450591
OP Stone,0,8.3350985,-0.3179625
OP Stone,0,9.4503255,-0.4145609
OP Stone,1,4.5637829,-0.2877519
OP Stone,1,7.9416821,-0.2131488
D Paterson,1,7.219301,-0.1756076
D Paterson,1,10.8968035,-0.3002184
D Paterson,0,5.1291085,-0.5203766
D Paterson,1,6.7450408,-0.5684343
D Paterson,0,7.0273007,-0.2355313
OP Stone,1,7.4145977,-0.0650695
OP Stone,0,7.4018579,-0.2897121
OP Stone,1,5.8761143,-0.0791362
OP Stone,1,7.6237467,-0.6465254
OP Stone,0,4.7702975,-0.4225974
D Paterson,0,6.3713,-0.3480108
D Paterson,1,8.7819416,-0.2123296
D Paterson,0,6.5128103,-0.4993635
D Paterson,0,5.7957213,-0.4182985
D Paterson,0,5.6758181,-0.2743464
CG Harrison,0,5.065405,-0.0267118
CG Harrison,1,3.3066453,-0.1398761
CG Harrison,1,4.5410913,-0.1443523
CG Harrison,1,5.2935288,-0.0019306
D Paterson,0,8.3565044,-0.1607679
D Paterson,0,15.1322589,-0.2939907
D Paterson,0,5.6525097,-0.4754796
D Paterson,0,7.3371489,-0.3028178
CG Harrison,1,4.2731646,-0.0329575
CG Harrison,1,5.0458621,-0.2173468
CG Harrison,1,2.5103835,0.0212482
CG Harrison,1,4.8506783,0.1249789
CG Harrison,1,4.757506,0.0273211
CG Harrison,0,3.8738055,0.141229
CG Harrison,0,4.3269686,-0.0170838
DY Pennington,0,10.9810439,0.5267978
CG Harrison,0,2.975033,0.8277929
CG Harrison,3,3.4312264,0.4477049
CG Harrison,6,4.3071081,0.3931606
CG Harrison,4,6.7299364,0.2177911
CG Harrison,1,4.7593456,0.2326576
DY Pennington,2,11.452863,0.399459
DY Pennington,0,11.7230294,0.8376802
CG Harrison,0,3.9461564,0.3638013
CG Harrison,0,6.2193672,0.2355764
CG Harrison,0,3.4958952,0.4246973
CG Harrison,0,5.6166185,0.6009617
LW James,1,7.3270429,-0.604274
LW James,0,13.3133725,-0.1277461
MJ Potts,0,7.4296411,0.3742487
MJ Potts,0,4.8461042,0.5045243
MJ Potts,0,7.6925195,0.5781302
MJ Potts,0,6.9603444,0.5888355
MJ Potts,2,4.9215468,0.3226028
MJ Potts,0,7.8372655,0.488526
MJ Potts,4,5.0582271,0.309157
MJ Potts,0,6.8492387,0.5338271
MJ Potts,0,6.7552165,0.4850721
MJ Potts,4,3.7275025,0.4352608
MJ Potts,0,4.9643449,0.3529044
MJ Potts,2,5.7483751,0.4439614
MJ Potts,0,8.1765312,0.5915252
MJ Potts,4,5.2575507,0.1732651
MJ Potts,0,7.9222766,0.6020998
MJ Potts,0,5.5974406,0.5142544
BA Stokes,0,3.1025516,0.0419394
BA Stokes,0,6.7059832,0.2484379
BA Stokes,4,4.989283,-0.191752
BA Stokes,0,6.2966578,0.1960298
BA Stokes,0,6.968263,-0.0657587
BA Stokes,0,8.7305453,-0.0580721
BA Stokes,4,8.3909956,-0.4022973
BA Stokes,3,3.0504826,0.3417021
BA Stokes,1,6.6839358,-0.2027712
MJ Potts,0,8.3928578,-0.1069199
MJ Potts,0,5.0150888,-0.2241959
MJ Potts,0,6.6073073,0.048753
MJ Potts,0,7.1728359,0.291392
MJ Potts,4,8.3500967,0.0379512
MJ Potts,0,4.4033632,-0.1109344
MJ Potts,0,6.2606576,0.2088149
MJ Potts,2,7.532958,0.510101
MJ Potts,0,6.5786985,0.460314
MJ Potts,0,4.6868249,-0.5485593
MJ Potts,0,5.3897357,-0.1959511
MJ Potts,0,6.303999,-0.3486342
MJ Potts,0,8.3850062,-0.5521275
MJ Potts,1,7.8668302,-0.491267
MJ Potts,1,6.6748006,0.3369728
MJ Potts,0,8.2652888,-0.4560083
BA Raine,0,8.030182,-0.3557532
BA Raine,0,6.2050135,0.4390664
BA Raine,0,5.9550385,0.5566888
BA Raine,2,6.9883869,0.7003128
BA Raine,0,8.5203861,0.3515671
BA Raine,4,3.8168855,0.0365874
BA Raine,0,5.320482,0.5349711
BA Raine,0,5.4535046,0.3122576
BA Raine,4,3.9499214,0.0553911
BA Raine,3,6.9395503,0.2844899
BA Raine,0,8.0874439,-0.3476706
BA Raine,0,5.6379428,0.497271
BA Raine,0,5.7880612,0.402934
BA Raine,1,6.082212,0.2408176
BA Raine,0,6.427095,-0.4101423
BA Raine,2,7.3655265,-0.5128166
BA Raine,1,2.8322529,-0.0474482
BA Raine,0,7.4021236,-0.4438038
BA Raine,0,5.1595125,-0.3576275
BA Raine,0,7.5359881,-0.4121025
BA Raine,0,7.1129499,-0.4097326
BA Raine,0,6.4638507,-0.3955145
BA Raine,0,5.7955902,-0.2729815
BA Raine,0,7.7530367,-0.4219505
BA Raine,0,5.2438542,-0.3855036
BA Raine,0,7.0258324,-0.4489748
BA Raine,0,6.0976681,-0.3119358
BA Raine,0,5.3438746,-0.4953043
BA Raine,0,7.8925142,0.3720394
BA Raine,0,7.1042685,0.4283269
BA Raine,0,5.7498421,0.3606448
BA Raine,0,6.1770748,0.6934007
BA Raine,0,7.9454438,0.4824901
BA Raine,0,8.213281,0.4444889
BA Raine,0,6.9016918,1.0860783
BA Raine,0,6.2259449,0.7973981
BA Raine,0,7.6538261,0.6609384
BA Raine,1,7.3499336,0.3386738
BA Raine,1,8.4532307,-0.3647613
BA Raine,0,7.3370899,-0.0257655
BA Raine,0,8.8923472,-0.0921278
MJ Potts,0,7.6356227,0.5071558
MJ Potts,0,6.8524361,0.5082427
MJ Potts,0,12.2002338,0.5077177
MJ Potts,0,7.9372787,0.3691399
MJ Potts,1,6.3596808,0.3124551
MJ Potts,0,5.4439533,-0.5608426
MJ Potts,0,8.0934693,-0.3836269
MJ Potts,0,8.0504728,-0.4490564
MJ Potts,0,8.545204,-0.4392062
MJ Potts,0,6.2937661,-0.5357025
MJ Potts,0,9.641976,-0.7586394
MJ Potts,0,4.9300859,-0.3586371
MJ Potts,0,6.8760778,-0.4718526
MJ Potts,1,6.6426896,-0.4225216
MJ Potts,0,8.2250167,0.4673359
MJ Potts,0,8.3833675,0.4297869
MJ Potts,0,5.2455782,0.2267961
MJ Potts,1,7.6283095,0.2990169
MJ Potts,4,6.1080931,0.2982912
MJ Potts,0,4.6446123,-0.3093476
MJ Potts,0,5.5226772,-0.4957423
MJ Potts,0,4.1776784,-0.2267733
MJ Potts,0,7.4613791,-0.5572712
MJ Potts,0,6.5830688,-0.2373666
MJ Potts,0,4.7177141,-0.3282178
MJ Potts,0,7.4731721,-0.540737
MJ Potts,4,6.325462,-0.520019
MJ Potts,0,7.2822062,-0.3729081
MJ Potts,2,4.7177637,-0.4923664
BA Raine,0,5.5538535,-0.1530478
BA Raine,0,7.2784107,-0.1920196
BA Raine,1,6.3847033,-0.3339225
BA Raine,0,6.3665074,-0.1961401
BA Raine,0,5.4022988,-0.2741838
BA Raine,1,6.879931,-0.328194
BA Raine,0,6.9677151,-0.266348
BA Raine,0,6.9586967,-0.3040235
BA Raine,0,7.0368317,-0.4083731
BA Raine,0,7.0614201,-0.4152572
BA Raine,0,7.2784694,-0.4473157
BA Raine,0,7.4818907,-0.5073894
BA Raine,0,6.3751922,-0.242106
BA Raine,0,5.9316452,-0.3770865
BA Raine,0,8.8275187,-0.330009
BA Raine,0,7.3890735,-0.451295
BA Raine,0,6.0651303,0.3447493
BA Raine,0,7.0489836,0.4302415
BA Raine,0,5.4662588,0.2182705
BA Raine,0,7.6455954,0.443689
BA Raine,0,7.2681968,0.5126692
BA Raine,0,7.1295563,0.4946175
CN Ackermann,0,2.3624038,0.2007386
CN Ackermann,0,2.9611405,0.2600599
CN Ackermann,0,3.5801577,0.1505894
CN Ackermann,0,5.3219801,0.103246
CN Ackermann,0,5.0471093,0.0597273
CN Ackermann,0,4.1952009,0.2947463
CN Ackermann,0,4.4661326,0.1070535
CN Ackermann,0,6.4285933,0.1538733
CF Parkinson,4,7.2172871,-0.2311283
CF Parkinson,1,5.2234055,-0.2784848
CF Parkinson,0,5.4012254,-0.2349692
CF Parkinson,0,4.386744,-0.1569452
CF Parkinson,0,4.6402963,-0.1726634
MJ Potts,2,7.1442103,0.1535895
MJ Potts,0,6.0326526,0.5312732
MJ Potts,0,9.1110767,0.5578733
MJ Potts,1,5.9382361,0.2139286
MJ Potts,2,6.5262366,-0.2649788
MJ Potts,0,7.9273533,-0.4977991
MJ Potts,0,7.5105703,-0.4343483
MJ Potts,2,9.2503138,-0.6252021
MJ Potts,4,8.0092893,-0.8843119
MJ Potts,0,5.4569515,-0.5287673
MJ Potts,3,6.0316634,-0.6527963
MJ Potts,0,5.762715,0.2442799
MJ Potts,0,6.0640414,-0.3630955
MJ Potts,0,5.8572321,-0.628259
MJ Potts,0,6.3098901,-0.434822
MJ Potts,0,6.7462805,-0.5336781
MJ Potts,0,6.5036533,-0.2849384
P Coughlin,0,3.3311263,-0.6172885
P Coughlin,1,5.941689,-0.0695398
P Coughlin,4,9.3957607,-0.4697517
P Coughlin,0,5.9119109,-0.4065105
CF Parkinson,2,3.0759781,-0.042446
CF Parkinson,0,3.801915,-0.2217492
CF Parkinson,0,4.2263669,-0.120398
CF Parkinson,0,1.6113751,-0.273672
CF Parkinson,0,3.5305699,-0.0254305
CF Parkinson,0,4.7703119,-0.1259391
CF Parkinson,0,3.8434862,-0.3955676
CF Parkinson,0,3.1175342,-0.2909775
CF Parkinson,0,3.5373305,-0.2498974
MJ Potts,4,5.9714588,-0.474383
MJ Potts,0,8.2109902,-0.6055676
MJ Potts,0,6.2385884,-0.3569131
MJ Potts,0,7.137392,-0.6049003
MJ Potts,2,3.7424756,-0.3335282
MJ Potts,0,5.5634564,-0.4488135
MJ Potts,0,8.0077192,-0.4697809
MJ Potts,0,6.4846084,-0.4921615
MJ Potts,0,5.8983747,-0.580308
MJ Potts,0,5.6422718,-0.5674488
MJ Potts,0,6.8443576,-0.5186931
MJ Potts,3,7.3877642,-0.5486374
MJ Potts,4,5.5853242,-0.1252037
MJ Potts,0,5.6530929,-0.6372957
MJ Potts,0,7.2828447,-0.4525458
MJ Potts,0,6.9339407,-0.5062128
MJ Potts,0,7.0530643,-0.606429
MJ Potts,0,11.5206261,-0.4410286
MJ Potts,4,7.6566602,-0.6219683
CF Parkinson,0,5.836115,-0.2483835
CF Parkinson,0,3.7917557,-0.1754873
CF Parkinson,0,3.9745276,-0.1606161
CF Parkinson,1,3.1657227,-0.0920738
CF Parkinson,1,4.6908894,-0.3279505
CF Parkinson,0,3.6386858,-0.0133858
CF Parkinson,0,4.5652515,-0.3068605
CF Parkinson,0,4.9652851,-0.3106933
CF Parkinson,0,3.943494,-0.2787515
CF Parkinson,0,3.6182887,-0.0829741
CF Parkinson,0,5.3715327,-0.3641066
CF Parkinson,0,3.407064,-0.2494297
CF Parkinson,0,2.7447037,-0.1798604
CF Parkinson,0,3.6123815,-0.0537373
S Mahmood,0,8.8681674,-0.1752312
S Mahmood,0,5.3657365,0.0141031
S Mahmood,0,7.6114771,-0.2028972
S Mahmood,0,8.5053669,-0.0901266
WSA Williams,0,3.9822685,0.579202
WSA Williams,0,6.808447,0.440927
WSA Williams,4,4.8198571,0.0325484
WSA Williams,0,7.1120188,0.4973733
WSA Williams,4,4.8231772,0.4512682
S Mahmood,1,10.7436589,-0.162894
S Mahmood,0,10.0498795,-0.1235188
WSA Williams,0,7.5364463,0.4328247
WSA Williams,2,3.4923488,0.7620237
WSA Williams,0,4.0095824,0.3133212
WSA Williams,0,5.5935033,0.5752527
WSA Williams,0,7.1353462,0.0361327
S Mahmood,0,6.921775,0.266417
S Mahmood,0,8.8207883,0.4213147
S Mahmood,1,8.8531232,0.5599554
S Mahmood,1,8.2555728,0.3984608
S Mahmood,0,6.8747635,0.501097
WSA Williams,0,8.4523241,0.6866562
WSA Williams,0,6.6439559,0.4529486
WSA Williams,0,8.0722153,0.5147738
S Mahmood,0,6.2316981,0.3240616
S Mahmood,0,6.8037665,0.5282543
S Mahmood,0,7.663567,0.4283982
S Mahmood,0,8.5507763,0.5127923
